,parid,parid_card,bldg_id,struct_typ,str_prob,year_built,no_stories,a_stories,b_stories,bsmt_type,sq_foot,gsq_foot,occ_type,occ_detail,major_occ,broad_occ,appr_bldg,repl_cst,str_cst,nstra_cst,nstrd_cst,dgn_lvl,cont_val,efacility,dwell_unit,str_typ2,occ_typ2,tract_id,guid,FID_NEW,origin,stat_class,rmv_improv,rmv_land,elev,period,strctid,x,y,value_matc,geometry
3451,,,,W1,,1945,1,,,,,,,,,,143327,,,,,Pre - Code,,,,W1,,,16cf791d-3d37-4313-8610-ab553418e9e4,1637,1,131,57875.0,85452.0,-1.555818,0.35,41007022590001001S,-123.915924072,45.9986038208,0,POINT (-123.9159204380538 45.99860367420509)
3452,,,,W1,,1948,1,,,,,,,,,,80350,,,,,Pre - Code,,,,W1,,,b2e37052-c8cf-4430-ba86-51df05570db6,1636,1,132,59686.0,20664.0,-3.902921,0.35,41007022589001001S,-123.9112854,45.9987258911,0,POINT (-123.9112817440074 45.99872663749508)
3453,,,,W1,,1925,1,,,,,,,,,,152136,,,,,Pre - Code,,,,W1,,,87dc1e05-c471-4e47-b37a-baf2d8bfcc98,1635,1,121,57906.0,94230.0,-2.25095,0.35,87dc1e05-c471-4e47-b37a-baf2d8bfcc98,,,0,POINT (-123.9222804796106 45.9983849791459)
3454,,,,W2,,1989,2,,,,,,,,,,131427,,,,,Low - Code,,,,W2,,,1783bf18-7c68-42f5-a4ba-e6aae306c046,1634,1,199,45975.0,85452.0,-1.555818,0.4,41007022588001001S,-123.916114807,45.9986038208,0,POINT (-123.9161171680824 45.99860284757099)
3455,,,,W1,,1959,1,,,,,,,,,,160450,,,,,Pre - Code,,,,W1,,,e1d6b85c-b4ea-4a5b-97f5-792b93a9dc6a,1633,1,130,74998.0,85452.0,-2.077807,0.35,41007022587001001S,-123.916313171,45.9986038208,0,POINT (-123.9163138983131 45.9986020194265)
3456,,,,W1,,1920,1,,,,,,,,,,235700,,,,,Pre - Code,,,,W1,,,1b7e74d6-7e73-4527-a5fc-baf5193f50c1,1632,1,121,81921.0,153779.0,-2.367023,0.35,41007022585001001S,-123.916610718,45.9986000061,0,POINT (-123.9166089922077 45.99860077753132)
3457,,,,W1,,1966,1,,,,,,,,,,190867,,,,,Pre - Code,,,,W1,,,9f1699a5-f99a-4638-bac2-9dbf9d1af751,1631,1,130,37088.0,153779.0,-2.679855,0.35,41007022584001001S,-123.916999817,45.9986000061,0,POINT (-123.9170024507057 45.99859912165585)
3458,,,,W1,,1915,1,,,,,,,,,,130758,,,,,Pre - Code,,,,W1,,,6584e1ad-2030-40a1-a603-af722d286f8f,1630,1,120,45306.0,85452.0,-2.930504,0.35,41007022583001001S,-123.917297363,45.9985961914,0,POINT (-123.9172975463885 45.99859787796803)
3459,,,,W1,,1922,1,,,,,,,,,,121748,,,,,Pre - Code,,,,W1,,,d5e292b6-1c21-4351-82da-c1b1bf5242cb,1629,1,120,36296.0,85452.0,-3.090233,0.35,41007022582001001S,-123.917495728,45.9985961914,0,POINT (-123.9174942770347 45.99859704805787)
3460,,,,W2,,1910,2,,,,,,,,,,190774,,,,,Pre - Code,,,,W2,,,dee18ec9-b89b-4738-b509-7ef800f43451,1627,1,136,105322.0,85452.0,-3.090233,0.4,41007022581001001S,-123.917694092,45.9985961914,0,POINT (-123.917691005592 45.99859621710573)
3461,,,,RC,,1943,1,,,,,,,,,,75191,,,,,Pre - Code,,,,RC,,,61df266f-a309-4281-a57f-0aa098af7d69,1626,1,490,34738.0,40453.0,-3.187369,0.4,41007022580001001S,-123.917861938,45.9985771179,0,POINT (-123.9178634329952 45.99857851077702)
3462,,,,W2,,1993,2,,,,,,,,,,275791,,,,,Low - Code,,,,W2,,,35551d3c-71eb-426d-a86f-5bd4c4decc61,1625,1,199,56280.0,219511.0,-2.219797,0.4,41007022579001001S,-123.91305542,45.9987373352,0,POINT (-123.9130565503952 45.99873706104407)
3463,,,,W2,,1920,2,,,,,,,,,,173660,,,,,Pre - Code,,,,W2,,,1fe903c3-0d74-4318-b9b5-100332b917a5,1621,1,136,73073.0,100587.0,-3.718062,0.4,41007022574001001S,-123.918678284,45.9985923767,0,POINT (-123.9186746558071 45.99859206287469)
3464,,,,W1,,1920,1,,,,,,,,,,153345,,,,,Pre - Code,,,,W1,,,e3f2e2b5-fc39-4cd6-b861-521a1890ff6e,1620,1,133,52758.0,100587.0,-3.718062,0.35,41007022573001001S,-123.918869019,45.9985923767,0,POINT (-123.9188713850574 45.9985912313247)
3465,,,,W1,,1984,1,,,,,,,,,,317016,,,,,Low - Code,,,,W1,,,fef316bc-8954-4ce2-a772-35f4bcf582d7,1619,1,140,156318.0,160698.0,-2.051146,0.35,41007022572001001S,-123.924728394,45.9984893799,0,POINT (-123.9247299752729 45.99848752558469)
3466,,,,W1,,1920,1,,,,,,,,,,216978,,,,,Pre - Code,,,,W1,,,09ab0f6b-c469-471c-b6ea-437f83c4b337,1618,1,132,116391.0,100587.0,-4.02726,0.35,41007022571001001S,-123.919166565,45.9985847473,0,POINT (-123.9191631468061 45.99858415676466)
3467,,,,W1,,1935,1,,,,,,,,,,177702,,,,,Pre - Code,,,,W1,,,c720ad3c-9467-4e98-8eee-e22cf2795d3f,1617,1,132,77115.0,100587.0,-2.914615,0.35,41007022570001001S,-123.921806335,45.9985580444,0,POINT (-123.9218033350746 45.99855835430778)
3468,,,,W1,,1908,1,,,,,,,,,,156550,,,,,Pre - Code,,,,W1,,,3ee974c0-f413-4c0e-a1e3-082781a86b66,1616,1,130,55963.0,100587.0,-3.771967,0.35,41007022569001001S,-123.92074585,45.9985656738,0,POINT (-123.9207452709309 45.99856412850963)
3469,,,,W1,,1997,1,,,,,,,,,,282726,,,,,Moderate - Code,,,,W1,,,ffdbf8d3-c442-412f-8003-8d715bbb5477,1615,1,130,182139.0,100587.0,-3.179353,0.35,41007022567001001S,-123.921173096,45.9985847473,0,POINT (-123.9211703329725 45.99858549430697)
3470,,,,W1,,1900,1,,,,,,,,,,209696,,,,,Pre - Code,,,,W1,,,5e1bfee9-de7d-44ef-9b16-6b26f3f516b2,1613,1,145,137010.0,72686.0,-2.209264,0.35,41007022565001001S,-123.926521301,45.998500824,0,POINT (-123.9265202468991 45.99850124480355)
3471,,,,W1,,1908,1,,,,,,,,,,148189,,,,,Pre - Code,,,,W1,,,5a2dc0c8-13be-4346-bea9-7201390f0d0d,1612,1,120,47602.0,100587.0,-4.166573,0.35,41007022564001001S,-123.920188904,45.9987258911,0,POINT (-123.9201885513711 45.99872703496865)
3472,,,,W2,,1980,2,,,,,,,,,,1054386,,,,,Low - Code,,,,W2,,,820ae701-8fee-46e1-91f1-8a5146a5c066,1611,1,242,272898.0,781488.0,-4.387235,0.4,41007022563001001S,-123.928390503,45.9984855652,0,POINT (-123.9283923785942 45.99848594694466)
3473,,,,W1,,1922,1,,,,,,,,,,220881,,,,,Pre - Code,,,,W1,,,3a307369-ea0e-4eb4-aa04-09d0d6cfa267,1610,1,125,66237.0,154644.0,-2.108939,0.35,41007022561001001S,-123.926208496,45.9985275269,0,POINT (-123.9262054747559 45.99852866661013)
3474,,,,W1,,1959,1,,,,,,,,,,234509,,,,,Pre - Code,,,,W1,,,ef751380-811b-428b-b8c0-21353ad518c6,1608,1,120,79865.0,154644.0,-2.051146,0.35,41007022558001001S,-123.924728394,45.9986228943,0,POINT (-123.9247299737424 45.99862463513565)
3475,,,,W1,,1940,1,,,,,,,,,,131280,,,,,Pre - Code,,,,W1,,,9243e0e0-3888-4e7b-a4ae-5917e3649e41,1607,1,122,30693.0,100587.0,-3.197473,0.35,41007022559001001S,-123.92175293,45.9986915588,0,POINT (-123.9217551652079 45.99869129107369)
3476,,,,W1,,1918,1,,,,,,,,,,217737,,,,,Pre - Code,,,,W1,,,eec0c286-cc58-47bc-9609-a5cc1410c0a8,1606,1,134,63093.0,154644.0,-1.912422,0.35,41007022557001001S,-123.925163269,45.9985542297,0,POINT (-123.9251627874894 45.99855608600429)
3477,,,,W1,,1940,1,,,,,,,,,,506728,,,,,Pre - Code,,,,W1,,,0fee356f-dba7-4a83-8053-b2a02409d876,1605,1,140,77046.0,429682.0,-2.082908,0.35,41007022556001001S,-123.924125671,45.9985389709,0,POINT (-123.924123327752 45.99853845156344)
3478,,,,W1,,1916,1,,,,,,,,,,223146,,,,,Pre - Code,,,,W1,,,4c5b7818-13d8-4064-b1da-5f615a78f983,1604,1,130,68502.0,154644.0,-1.724006,0.35,41007022555001001S,-123.925415039,45.9985542297,0,POINT (-123.9254185422425 45.99855608855543)
3479,,,,W1,,1948,1,,,,,,,,,,259967,,,,,Pre - Code,,,,W1,,,15d5564d-2ea6-45ef-b292-54685ebd3828,1603,1,123,105323.0,154644.0,-1.673849,0.35,41007022554001001S,-123.925613403,45.9985542297,0,POINT (-123.9256152754072 45.99855608941847)
3480,,,,W1,,1924,1,,,,,,,,,,186441,,,,,Pre - Code,,,,W1,,,7d026f99-cfba-4805-a2d5-5d6cfdbd7722,1602,1,122,31797.0,154644.0,-1.970845,0.35,41007022553001001S,-123.925811768,45.9985542297,0,POINT (-123.9258120071463 45.99855608995432)
3481,,,,W1,,1928,1,,,,,,,,,,213742,,,,,Pre - Code,,,,W1,,,df831014-e3fd-45fb-b834-dedf105a54db,1601,1,122,59098.0,154644.0,-1.970845,0.35,41007022552001001S,-123.926010132,45.9985542297,0,POINT (-123.9260087410705 45.99855609139379)
3482,,,,W2,,1994,2,,,,,,,,,,235784,,,,,Low - Code,,,,W2,,,dafc0dfb-288f-41ab-8853-b5ece4c657f9,1599,1,147,169153.0,66631.0,-2.256751,0.4,41007022550001001S,-123.926521301,45.9986381531,0,POINT (-123.9265202465631 45.99863835587692)
3483,,,,W1,,1908,1,,,,,,,,,,267043,,,,,Pre - Code,,,,W1,,,84a85e29-b01c-40cd-9d31-29a967c7ec49,1598,1,133,112399.0,154644.0,-2.47171,0.35,41007022548001001S,-123.926719666,45.9985542297,0,POINT (-123.9267169793964 45.99855609041783)
3484,,,,W1,,1918,1,,,,,,,,,,292267,,,,,Pre - Code,,,,W1,,,31828c43-5a96-4644-8deb-74f5a9c50b79,1597,1,133,137623.0,154644.0,-2.47171,0.35,41007022547001001S,-123.9269104,45.9985542297,0,POINT (-123.9269137150058 45.99855608749534)
3485,,,,W1,,1916,1,,,,,,,,,,255708,,,,,Pre - Code,,,,W1,,,349f0a47-0774-4f87-981e-6e7b7eeb9d36,1596,1,131,101064.0,154644.0,-3.174921,0.35,41007022546001001S,-123.927108765,45.9985542297,0,POINT (-123.9271104479304 45.99855608695599)
3486,,,,W1,,1922,1,,,,,,,,,,100383,,,,,Pre - Code,,,,W1,,,4259fbde-5e0c-4a6a-94bd-fb013919d212,1595,1,120,33752.0,66631.0,-2.152082,0.35,41007022545001001S,-123.926208496,45.9986801147,0,POINT (-123.9262054764798 45.99868113106392)
3487,,,,W1,,1922,1,,,,,,,,,,240762,,,,,Pre - Code,,,,W1,,,904009ba-2705-4668-9c91-4d8a1c7c1aab,1594,1,131,86118.0,154644.0,-3.174921,0.35,41007022544001001S,-123.927307129,45.9985542297,0,POINT (-123.9273071798737 45.99855608563585)
3488,,,,W1,,1890,1,,,,,,,,,,171032,,,,,Pre - Code,,,,W1,,,7f0bce7e-b865-4dfa-bf92-1eb646ed54ca,1593,1,124,70445.0,100587.0,-1.583577,0.35,7f0bce7e-b865-4dfa-bf92-1eb646ed54ca,,,0,POINT (-123.9221440504856 45.99868352970756)
3489,,,,W1,,1924,1,,,,,,,,,,246495,,,,,Pre - Code,,,,W1,,,472ea83e-483c-429f-9d52-9c8d484d7603,1592,1,132,91851.0,154644.0,-3.895991,0.35,41007022542001001S,-123.92755127,45.9985542297,0,POINT (-123.927553096866 45.99855608241256)
3490,,,,W1,,1910,1,,,,,,,,,,374694,,,,,Pre - Code,,,,W1,,,7db0f511-7a5a-444e-8373-84f0ffb4c145,1591,1,133,96370.0,278324.0,-4.144954,0.35,41007022541001001S,-123.927848816,45.9985542297,0,POINT (-123.9278481957461 45.9985560774442)
3491,,,,W2,,1953,2,,,,,,,,,,557764,,,,,Pre - Code,,,,W2,,,f26e9925-19a2-484b-83da-38e9ff63f1c1,1590,1,146,239654.0,318110.0,-4.275719,0.4,41007022540001001S,-123.928092957,45.9985542297,0,POINT (-123.9280941143591 45.99855607376337)
3492,,,,W2,,1917,2,,,,,,,,,,255120,,,,,Pre - Code,,,,W2,,,9dea5d8c-e196-4ae4-859a-43433ce0b555,1589,1,136,154533.0,100587.0,-4.115796,0.4,41007022539001001S,-123.919548035,45.9988098145,0,POINT (-123.9195487931202 45.99880917295449)
3493,,,,W1,,1951,1,,,,,,,,,,176348,,,,,Pre - Code,,,,W1,,,ca949ff8-a5ef-429d-8554-b149e3a32c4f,1587,1,130,75761.0,100587.0,-4.111545,0.35,41007022537001001S,-123.919792175,45.9987983704,0,POINT (-123.9197954267219 45.99880025885027)
3494,,,,W1,,1904,1,,,,,,,,,,165397,,,,,Pre - Code,,,,W1,,,ea37e4ef-35f1-48de-aa15-fb834f76420a,1586,1,130,64810.0,100587.0,-4.166573,0.35,41007022536001001S,-123.91999054,45.9987983704,0,POINT (-123.9199921581582 45.99879980930982)
3495,,,,W1,,1927,1,,,,,,,,,,188537,,,,,Pre - Code,,,,W1,,,d0b87f2f-34cb-4e06-9bd6-a6f607d7ab1a,1585,1,122,33893.0,154644.0,-2.095313,0.35,41007022535001001S,-123.924728394,45.9987487793,0,POINT (-123.9247299683229 45.99874803586756)
3496,,,,W1,,1926,1,,,,,,,,,,148292,,,,,Pre - Code,,,,W1,,,1c8e6da5-32e2-4bad-acd9-3f396579c468,1584,1,122,47705.0,100587.0,-4.166573,0.35,41007022533001001S,-123.920188904,45.9988708496,0,POINT (-123.9201892307699 45.99887168521801)
3497,,,,W1,,1922,1,,,,,,,,,,182952,,,,,Pre - Code,,,,W1,,,210f8714-2374-4d52-b192-4752e05adcb8,1583,1,132,82365.0,100587.0,-4.097027,0.35,41007022532001001S,-123.920387268,45.9987983704,0,POINT (-123.9203856254833 45.99879891133696)
3498,,,,W2,,1989,2,,,,,,,,,,224245,,,,,Low - Code,,,,W2,,,bd0a3a16-c044-4d32-92cd-d93dc59d1db0,1582,1,146,138793.0,85452.0,0.526028,0.4,41007022530001001S,-123.915435791,45.998966217,0,POINT (-123.9154359902793 45.99896698454818)
3499,,,,W1,,1994,1,,,,,,,,,,153735,,,,,Moderate - Code,,,,W1,,,7fd5da6a-6871-4d3f-97c7-e406e93fe26e,1581,1,130,68283.0,85452.0,-0.437736,0.35,41007022529001001S,-123.915725708,45.9989624023,0,POINT (-123.9157267929548 45.99896098210219)
3500,,,,W1,,1985,1,,,,,,,,,,163608,,,,,Low - Code,,,,W1,,,c1e96ac0-8ade-4e01-a574-bbaac063b9f3,1580,1,130,78156.0,85452.0,-1.686713,0.35,41007022528001001S,-123.915924072,45.9989585876,0,POINT (-123.9159235239147 45.99896015534472)
3501,,,,W1,,1985,1,,,,,,,,,,168143,,,,,Low - Code,,,,W1,,,d51c37bb-7aae-4811-80b4-8925d48a3542,1579,1,130,82691.0,85452.0,-1.686713,0.35,41007022527001001S,-123.916122437,45.9989585876,0,POINT (-123.9161202538787 45.99895932726648)
3502,,,,W1,,1985,1,,,,,,,,,,173078,,,,,Low - Code,,,,W1,,,728dd301-eca0-44e0-9265-bcd2ffd65ea5,1578,1,130,87626.0,85452.0,-2.575738,0.35,41007022526001001S,-123.916313171,45.9989585876,0,POINT (-123.9163169845591 45.99895849911377)
3503,,,,W1,,1983,1,,,,,,,,,,157450,,,,,Low - Code,,,,W1,,,fde929a5-ef83-45a2-9fe6-dfb71cdc6b6b,1576,1,130,71998.0,85452.0,-2.8679,0.35,41007022524001001S,-123.916511536,45.9989585876,0,POINT (-123.916513715063 45.99895767233382)
3504,,,,W1,,1983,1,,,,,,,,,,166602,,,,,Low - Code,,,,W1,,,2ba2c27a-bb67-43f3-a1d7-1d44409482d3,1575,1,130,81150.0,85452.0,-2.8679,0.35,41007022523001001S,-123.9167099,45.9989585876,0,POINT (-123.9167104475202 45.99895684294939)
3505,,,,W2,,1945,2,,,,,,,,,,1381319,,,,,Pre - Code,,,,W2,,,f774660c-9f2e-4271-815a-8192509c2019,1574,1,244,382103.0,999216.0,-4.389875,0.4,41007022522001001S,-123.928337097,45.9986419678,0,POINT (-123.928333712916 45.99864142421321)
3506,,,,W1,,1922,1,,,,,,,,,,119812,,,,,Pre - Code,,,,W1,,,32eef429-5f00-406a-8178-d5451ba89aa7,1573,1,130,53181.0,66631.0,-2.152082,0.35,41007022521001001S,-123.926208496,45.9987754822,0,POINT (-123.9262054757231 45.99877710830357)
3507,,,,RC,,1991,1,,,,,,,,,,346231,,,,,Low - Code,,,,RC,,,cda38bd6-5b4c-49d7-b9d5-29a879e4e4ef,1572,1,475,160793.0,185438.0,-3.692049,0.4,41007022520001001S,-123.918411255,45.9989585876,0,POINT (-123.9184109027288 45.9989568330996)
3508,,,,W1,,1916,1,,,,,,,,,,185844,,,,,Pre - Code,,,,W1,,,e7355669-0467-42f6-8b17-fba0251ccdfc,1571,1,124,40507.0,145337.0,-4.308404,0.35,41007022519001001S,-123.928123474,45.9987487793,0,POINT (-123.9281236299281 45.998748027489)
3509,,,,W1,,1989,1,,,,,,,,,,191141,,,,,Low - Code,,,,W1,,,f044c0f4-203f-4619-bf7e-a6ffa90eb84d,1569,1,130,90554.0,100587.0,-3.99576,0.35,41007022517001001S,-123.918678284,45.9989471436,0,POINT (-123.9186777570134 45.99894854283642)
3510,,,,W1,,1963,1,,,,,,,,,,195948,,,,,Pre - Code,,,,W1,,,4fe82e12-acfe-466f-849f-31ee0246e299,1568,1,130,95361.0,100587.0,-3.99576,0.35,41007022516001001S,-123.918876648,45.9989471436,0,POINT (-123.918874487516 45.99894771217176)
3511,,,,W1,,1936,1,,,,,,,,,,152354,,,,,Pre - Code,,,,W1,,,4de3cba9-f622-4ac9-8289-7be24f9ab60b,1567,1,122,51767.0,100587.0,-2.7952,0.35,41007022513001001S,-123.921897888,45.9988594055,0,POINT (-123.9218949134818 45.99885841467125)
3512,,,,W1,,1964,1,,,,,,,,,,159413,,,,,Pre - Code,,,,W1,,,339c9205-556c-45e2-9818-1de3dcbe8fb2,1566,1,130,75101.0,84312.0,-4.162076,0.35,41007022515001001S,-123.919075012,45.9989471436,0,POINT (-123.9190712210022 45.99894687952432)
3513,,,,W1,,1925,1,,,,,,,,,,190479,,,,,Pre - Code,,,,W1,,,f0d71a41-d827-4bca-acc1-056142114208,1562,1,132,89892.0,100587.0,-3.872652,0.35,41007022509001001S,-123.920700073,45.9989395142,0,POINT (-123.9207010616778 45.9989393368779)
3514,,,,W1,,1940,1,,,,,,,,,,234724,,,,,Pre - Code,,,,W1,,,2196aa35-cf9c-4ce5-a4cf-15082da56d86,1560,1,133,50674.0,184050.0,-3.383049,0.35,41007022507001001S,-123.921012878,45.9989318848,0,POINT (-123.9210116746379 45.99893147911468)
3515,,,,W2,,1975,2,,,,,,,,,,272697,,,,,Pre - Code,,,,W2,,,c0e12ebb-9097-4d75-b91b-2c5687394308,1559,1,146,118053.0,154644.0,-2.129776,0.4,41007022506001001S,-123.924728394,45.9988861084,0,POINT (-123.9247299667778 45.99888514703258)
3516,,,,W1,,1926,1,,,,,,,,,,111977,,,,,Pre - Code,,,,W1,,,4939a5ae-5096-4989-bf51-639beb7d1757,1558,1,120,45346.0,66631.0,-2.061079,0.35,41007022505001001S,-123.925064087,45.9988288879,0,POINT (-123.9250644172902 45.9988303059465)
3517,,,,W1,,1916,1,,,,,,,,,,218163,,,,,Pre - Code,,,,W1,,,72d78686-0875-4d57-b8bd-cec5fcb2e1ea,1557,1,123,63519.0,154644.0,-1.960192,0.35,41007022504001001S,-123.925224304,45.9988288879,0,POINT (-123.9252218037538 45.99883030736878)
3518,,,,W2,,1914,2,,,,,,,,,,335832,,,,,Pre - Code,,,,W2,,,7897f1b2-441e-4b40-8e3b-7cb12f312fa8,1556,1,146,181188.0,154644.0,-1.960192,0.4,41007022503001001S,-123.925415039,45.9988288879,0,POINT (-123.9254185375364 45.99883030946611)
3519,,,,W1,,1945,1,,,,,,,,,,243145,,,,,Pre - Code,,,,W1,,,fb2d783b-4dcf-44fb-8dfb-31c0af043177,1554,1,132,88501.0,154644.0,-2.071138,0.35,41007022501001001S,-123.925811768,45.9988288879,0,POINT (-123.9258120059814 45.99883031137737)
3520,,,,W2,,1976,2,,,,,,,,,,316273,,,,,Pre - Code,,,,W2,,,2e2a8a87-3614-4d6f-9ec8-a190657c7329,1553,1,242,161629.0,154644.0,-2.071138,0.4,41007022500001001S,-123.926010132,45.9988288879,0,POINT (-123.9260087405186 45.99883031065229)
3521,,,,W1,,1926,1,,,,,,,,,,162776,,,,,Pre - Code,,,,W1,,,54034d55-14fa-4ecb-ba7c-168e5ba39823,1552,1,133,96145.0,66631.0,-2.231221,0.35,41007022499001001S,-123.926208496,45.9988975525,0,POINT (-123.9262054753415 45.9988988648928)
3522,,,,W1,,1946,1,,,,,,,,,,289241,,,,,Pre - Code,,,,W1,,,f10f60c0-ad95-47ac-9c42-31705fa54a86,1551,1,132,77514.0,211727.0,-1.805979,0.35,41007022497001001S,-123.912391663,45.9991722107,0,POINT (-123.9123894644363 45.99917213131133)
3523,,,,W1,,1916,1,,,,,,,,,,211108,,,,,Pre - Code,,,,W1,,,b7c85390-6b7f-464c-bd34-ffcd480c2d05,1550,1,130,56464.0,154644.0,-2.370758,0.35,41007022496001001S,-123.926521301,45.9988288879,0,POINT (-123.9265202484596 45.99883031167903)
3524,,,,W1,,1928,1,,,,,,,,,,216275,,,,,Pre - Code,,,,W1,,,2df7d023-9f10-401c-8be4-32beab20cfd7,1549,1,132,61631.0,154644.0,-2.370758,0.35,41007022495001001S,-123.926719666,45.9988288879,0,POINT (-123.9267169836613 45.99883031044913)
3525,,,,W1,,1960,1,,,,,,,,,,255617,,,,,Pre - Code,,,,W1,,,b6f38550-4b19-4565-9206-f3c721c9c9bb,1548,1,140,100973.0,154644.0,-2.745922,0.35,41007022494001001S,-123.9269104,45.9988288879,0,POINT (-123.9269137183313 45.99883030906482)
3526,,,,W1,,1932,1,,,,,,,,,,267444,,,,,Pre - Code,,,,W1,,,ba574be1-35ef-4eea-af22-567c8e7a3f65,1547,1,131,106746.0,160698.0,-3.491739,0.35,41007022493001001S,-123.927108765,45.9988288879,0,POINT (-123.9271104515617 45.99883030807348)
3527,,,,W1,,1918,1,,,,,,,,,,227792,,,,,Pre - Code,,,,W1,,,61dc5330-21f8-4467-a2e0-ff65a3f98ab1,1546,1,132,73148.0,154644.0,-3.491739,0.35,41007022492001001S,-123.927307129,45.9988288879,0,POINT (-123.9273071865691 45.99883030519891)
3528,,,,W1,,1924,1,,,,,,,,,,223870,,,,,Pre - Code,,,,W1,,,d4405171-e890-4f45-a70b-0ca28738c97f,1545,1,120,69226.0,154644.0,-4.006033,0.35,41007022491001001S,-123.927497864,45.9988288879,0,POINT (-123.9275014629953 45.99883030321889)
3529,,,,W1,,1912,1,,,,,,,,,,275839,,,,,Pre - Code,,,,W1,,,e9932d2d-8482-42af-9388-013bf5401d4f,1544,1,134,82275.0,193564.0,-4.209482,0.35,41007022490001001S,-123.927696228,45.9988288879,0,POINT (-123.9276981974594 45.99883030102554)
3530,,,,W1,,1922,1,,,,,,,,,,190709,,,,,Pre - Code,,,,W1,,,82dec97f-668e-4a33-8745-c3f16090e6d0,1543,1,133,85157.0,105552.0,-4.209482,0.35,41007022489001001S,-123.927856445,45.9988288879,0,POINT (-123.9278580439367 45.99883029891751)
3531,,,,W1,,1916,1,,,,,,,,,,245984,,,,,Pre - Code,,,,W1,,,8cb0601f-c68c-4717-a9d1-59e6811738ce,1542,1,134,100647.0,145337.0,-4.337124,0.35,41007022488001001S,-123.927986145,45.9988288879,0,POINT (-123.9279859191024 45.99883029681644)
3532,,,,W1,,1916,1,,,,,,,,,,224568,,,,,Pre - Code,,,,W1,,,cddc13bb-68a5-4c6b-96fb-6cecab7efd73,1541,1,134,79231.0,145337.0,-4.337124,0.35,41007022487001001S,-123.928123474,45.9988861084,0,POINT (-123.9281236334575 45.99888513843726)
3533,,,,W1,,1906,1,,,,,,,,,,857358,,,,,Pre - Code,,,,W1,,,36d086b4-0f33-4e25-a8d3-27eac682933a,1540,1,132,75870.0,781488.0,-4.385556,0.35,41007022486001001S,-123.92830658,45.9988594055,0,POINT (-123.9283064598907 45.99885843978138)
3534,,,,W1,,1900,1,,,,,,,,,,196349,,,,,Pre - Code,,,,W1,,,0f2db306-4114-42fa-b480-8c4071ea0c2b,1539,1,131,95762.0,100587.0,-2.694093,0.35,41007022485001001S,-123.921867371,45.9990081787,0,POINT (-123.9218695446398 45.99900827088174)
3535,,,,W2,,1997,2,,,,,,,,,,194179,,,,,Moderate - Code,,,,W2,,,9ca03ef3-fe7d-4e87-bc10-4dd4591486cb,1538,1,136,108727.0,85452.0,0.565105,0.4,41007022484001001S,-123.915298462,45.9992446899,0,POINT (-123.9153017442276 45.99924552000007)
3536,,,,W1,,1948,1,,,,,,,,,,114707,,,,,Pre - Code,,,,W1,,,ee9b134f-c8c5-4281-b402-13769fa5b290,1537,1,130,29255.0,85452.0,0.565105,0.35,41007022483001001S,-123.915534973,45.9992370605,0,POINT (-123.9155324325554 45.99923602547837)
3537,,,,W1,,2000,1,,,,,,,,,,168333,,,,,Moderate - Code,,,,W1,,,2dc15360-67c9-48f3-a17e-28ddc9957c0d,1536,1,130,82881.0,85452.0,-0.483403,0.35,41007022482001001S,-123.915725708,45.9992370605,0,POINT (-123.9157291650027 45.99923519832415)
3538,,,,W1,,1944,1,,,,,,,,,,129850,,,,,Pre - Code,,,,W1,,,c260ccfa-420e-4df1-b511-d2ef6820a94f,1535,1,130,62121.0,67729.0,-1.886508,0.35,41007022481001001S,-123.915924072,45.9992332458,0,POINT (-123.9159258974538 45.9992343717312)
3539,,,,W1,,1944,1,,,,,,,,,,23562,,,,,Pre - Code,,,,W1,,,bd2ce826-8f7a-483b-9bdc-3b8f0eaeae7c,1534,1,200,5840.0,17722.0,-1.886508,0.35,41007022480001001S,-123.91607666,45.9992332458,0,POINT (-123.9160734459104 45.99923374826362)
3540,,,,W1,,1945,1,,,,,,,,,,109203,,,,,Pre - Code,,,,W1,,,d0577da2-6190-43aa-97e5-0a2ac2d3696f,1533,1,122,23751.0,85452.0,-2.86521,0.35,41007022479001001S,-123.916236877,45.9992332458,0,POINT (-123.9162406653867 45.99923304762785)
3541,,,,W2,,1939,2,,,,,,,,,,121782,,,,,Pre - Code,,,,W2,,,0004321a-e6dc-48af-80bd-f06f376110a7,1532,1,136,36330.0,85452.0,-2.86521,0.4,41007022478001001S,-123.916488647,45.9992332458,0,POINT (-123.9164865788451 45.9992320119672)
3542,,,,W1,,1947,1,,,,,,,,,,141817,,,,,Pre - Code,,,,W1,,,4e736966-eab0-4838-8d81-9fe23e145948,1531,1,122,56365.0,85452.0,-2.884139,0.35,41007022477001001S,-123.9167099,45.9992294312,0,POINT (-123.9167128253288 45.99923106054748)
3543,,,,W1,,1937,1,,,,,,,,,,180817,,,,,Pre - Code,,,,W1,,,d577fb3d-616c-422d-a31c-ab01e5511102,1530,1,132,80230.0,100587.0,-3.18503,0.35,41007022476001001S,-123.92162323,45.9991073608,0,POINT (-123.9216237020924 45.99910774063494)
3544,,,,W1,,1912,1,,,,,,,,,,154953,,,,,Pre - Code,,,,W1,,,913336f0-a20a-4b76-af3a-abf90d3dff4a,1529,1,121,54366.0,100587.0,-4.2157,0.35,41007022475001001S,-123.919387817,45.9991760254,0,POINT (-123.9193878819236 45.99917501415379)
