parid,parid_card,bldg_id,struct_typ,str_prob,year_built,no_stories,a_stories,b_stories,bsmt_type,sq_foot,gsq_foot,occ_type,occ_detail,major_occ,broad_occ,appr_bldg,repl_cst,str_cst,nstra_cst,nstrd_cst,dgn_lvl,cont_val,efacility,dwell_unit,str_typ2,occ_typ2,tract_id,guid,FID_NEW,origin,stat_class,rmv_improv,rmv_land,elev,period
,,,W2,,"1986","2",,,,,,,,,,"238113",,,,,Low - Code,,,,W2,,,d8936838-713e-4a70-b75b-57a6699ea467,"2707","1","156",238113.000000000000000,0.000000000000000,-14.792569000000000,0.400000000000000
,,,W2,,"1949","1",,,,,,,,,,"1038188",,,,,Pre - Code,,,,W2,,,1b88ec43-3d63-4315-b182-c124b412386a,"2706","1","447",279545.000000000000000,758643.000000000000000,-3.011837000000000,0.400000000000000
,,,RC,,"2001","1",,,,,,,,,,"76030",,,,,Moderate - Code,,,,RC,,,224dd9e7-1f21-40f9-9c83-b86e5ee26a7e,"2705","1","440",76030.000000000000000,0.000000000000000,-2.350449000000000,0.400000000000000
,,,RC,,"2003","6",,,,,,,,,,"128398",,,,,Moderate - Code,,,,RC,,,0745a2cb-6b10-4eaa-aee5-f7f86714585a,"2704","1","900",128398.000000000000000,0.000000000000000,-3.343355000000000,0.750000000000000
,,,RC,,"1979","1",,,,,,,,,,"2315992",,,,,Low - Code,,,,RC,,,bf1b8f3c-ec69-4bbe-94ff-9e8db7c743af,"2703","1","421",1423149.000000000000000,892843.000000000000000,-4.581281000000000,0.400000000000000
,,,RC,,"2003","6",,,,,,,,,,"192692",,,,,Moderate - Code,,,,RC,,,5fc67126-fe54-405d-9e14-40b58a71de45,"2698","1","900",192692.000000000000000,0.000000000000000,-3.343355000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"180085",,,,,Moderate - Code,,,,RC,,,b000cc36-b35f-43d0-a387-37f4b57f68bc,"2697","1","900",180085.000000000000000,0.000000000000000,-3.343355000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"168304",,,,,Moderate - Code,,,,RC,,,f554dc33-4a62-44b9-97c6-59045732955f,"2696","1","900",168304.000000000000000,0.000000000000000,-3.343355000000000,0.750000000000000
,,,RC,,"1960","1",,,,,,,,,,"297352",,,,,Pre - Code,,,,RC,,,5fa8cefd-44af-4597-9e55-d6b28c593f77,"2695","1","440",169090.000000000000000,128262.000000000000000,-1.857482000000000,0.400000000000000
,,,RC,,"2003","6",,,,,,,,,,"157293",,,,,Moderate - Code,,,,RC,,,a9bb59c5-3565-4a5b-b643-b7ab8189834c,"2694","1","900",157293.000000000000000,0.000000000000000,-3.343355000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"147003",,,,,Moderate - Code,,,,RC,,,7497b0f7-4504-40e5-a7bb-b99b8d83d86b,"2693","1","900",147003.000000000000000,0.000000000000000,-3.343355000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"137385",,,,,Moderate - Code,,,,RC,,,b8763022-046b-4d5f-95ce-845f70b53067,"2692","1","900",137385.000000000000000,0.000000000000000,-3.343355000000000,0.750000000000000
,,,W1,,"2003","1",,,,,,,,,,"446366",,,,,Moderate - Code,,,,W1,,,fc1e705c-dc94-4fd1-b18c-d33088bcc73b,"2691","1","200",36404.000000000000000,409962.000000000000000,0.757599000000000,0.350000000000000
,,,RC,,"1994","1",,,,,,,,,,"54559",,,,,Low - Code,,,,RC,,,bf3e84c9-0598-4c03-97d9-21bda482ffc8,"2690","1","490",7594.000000000000000,46965.000000000000000,-1.719500000000000,0.400000000000000
,,,RC,,"1960","1",,,,,,,,,,"1039505",,,,,Pre - Code,,,,RC,,,c807b7a7-537a-415a-9766-36b426e9805c,"2689","1","550",775565.000000000000000,263940.000000000000000,-1.048365000000000,0.400000000000000
,,,W1,,"1979","1",,,,,,,,,,"430852",,,,,Low - Code,,,,W1,,,70389307-e0c5-4143-a49a-1484bb7ab909,"2688","1","200",20890.000000000000000,409962.000000000000000,-1.673121000000000,0.350000000000000
,,,W2,,"1976","2",,,,,,,,,,"267269",,,,,Pre - Code,,,,W2,,,2dbed343-aa6a-47c3-a22d-2df3f4a59b65,"2686","1","242",175763.000000000000000,91506.000000000000000,-2.142311000000000,0.400000000000000
,,,RC,,"2001","1",,,,,,,,,,"85341",,,,,Moderate - Code,,,,RC,,,b2ff0d7c-feaa-4d7c-a3af-b1647b9d2931,"2685","1","440",85341.000000000000000,0.000000000000000,-2.350449000000000,0.400000000000000
,,,W2,,"1976","2",,,,,,,,,,"222799",,,,,Pre - Code,,,,W2,,,16fd145b-51be-4729-8e26-c96736b4ca8b,"2684","1","242",131293.000000000000000,91506.000000000000000,-2.258615000000000,0.400000000000000
,,,W2,,"1973","2",,,,,,,,,,"312803",,,,,Pre - Code,,,,W2,,,64dcb52e-9cff-4a33-bd12-01f33e593d9e,"2683","1","146",194485.000000000000000,118318.000000000000000,-14.792569000000000,0.400000000000000
,,,W1,,"1976","1",,,,,,,,,,"203264",,,,,Low - Code,,,,W1,,,2fab2bdf-553a-4266-aa42-2c51f2d06c37,"2682","1","130",111758.000000000000000,91506.000000000000000,-2.258615000000000,0.350000000000000
,,,RC,,"1989","1",,,,,,,,,,"1245153",,,,,Low - Code,,,,RC,,,fc664676-407d-4aaf-adc9-392b942d21ef,"2681","1","562",920264.000000000000000,324889.000000000000000,-3.927134000000000,0.400000000000000
,,,RC,,"1956","1",,,,,,,,,,"3794099",,,,,Pre - Code,,,,RC,,,3e61b9d8-7ee7-4d2a-a8be-25770af751af,"2679","1","550",2424373.000000000000000,1369726.000000000000000,-1.842780000000000,0.400000000000000
,,,RC,,"1994","1",,,,,,,,,,"268037",,,,,Low - Code,,,,RC,,,ba49a37a-824d-44ac-afaf-3a06e6bcd78d,"2678","1","440",9125.000000000000000,258912.000000000000000,-2.165953000000000,0.400000000000000
,,,RC,,"2007","1",,,,,,,,,,"4288241",,,,,High - Code,,,,RC,,,bc2b1846-bf3c-4698-a7f6-a4dc291aa292,"2677","1","565",2928181.000000000000000,1360060.000000000000000,-2.259144000000000,0.400000000000000
,,,W1,,"1993","1",,,,,,,,,,"626116",,,,,Moderate - Code,,,,W1,,,9f89f7d6-a5b4-44b8-a954-2a61c3218095,"2675","1","200",472337.000000000000000,153779.000000000000000,-2.264387000000000,0.350000000000000
,,,RC,,"2003","6",,,,,,,,,,"128398",,,,,Moderate - Code,,,,RC,,,e29054e2-3c3a-4318-88c1-4a732b7df8e6,"2674","1","900",128398.000000000000000,0.000000000000000,-3.343355000000000,0.750000000000000
,,,W1,,"1935","1",,,,,,,,,,"137860",,,,,Pre - Code,,,,W1,,,d3be59b5-0dc0-4607-a70a-62ad4984064b,"2673","1","132",52408.000000000000000,85452.000000000000000,-2.482401000000000,0.350000000000000
,,,W1,,"1910","1",,,,,,,,,,"105411",,,,,Pre - Code,,,,W1,,,036c1bfe-885d-4703-871f-dcfd2cbdc06f,"2672","1","120",19959.000000000000000,85452.000000000000000,-2.973490000000000,0.350000000000000
,,,W1,,"2000","1",,,,,,,,,,"69329",,,,,Moderate - Code,,,,W1,,,edd3e406-df0f-443b-94d8-c2d98ab3dd98,"2671","1","200",1002.000000000000000,68327.000000000000000,-2.973490000000000,0.350000000000000
,,,RC,,"1942","1",,,,,,,,,,"165208",,,,,Pre - Code,,,,RC,,,36cdf9a1-0f43-4eff-9bcf-86b3d83ef765,"2670","1","440",31726.000000000000000,133482.000000000000000,-3.200833000000000,0.400000000000000
,,,RC,,"2001","1",,,,,,,,,,"79824",,,,,Moderate - Code,,,,RC,,,73c6557e-cecd-4bed-b947-ba38b33062e1,"2669","1","440",79824.000000000000000,0.000000000000000,-2.350449000000000,0.400000000000000
,,,RC,,"1908","1",,,,,,,,,,"324711",,,,,Pre - Code,,,,RC,,,e279a999-8dcf-445a-98d7-f1c2d35c5201,"2668","1","440",60845.000000000000000,263866.000000000000000,-3.473435000000000,0.400000000000000
,,,RC,,"2003","6",,,,,,,,,,"192692",,,,,Moderate - Code,,,,RC,,,7a832281-141f-4507-aeb5-84c89a0f4efe,"2665","1","900",192692.000000000000000,0.000000000000000,-3.343355000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"180085",,,,,Moderate - Code,,,,RC,,,c647c8df-7e36-435d-b75e-8e0c44e8c8cc,"2664","1","900",180085.000000000000000,0.000000000000000,-3.343355000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"168304",,,,,Moderate - Code,,,,RC,,,68431f2d-cd08-4742-bff9-02a70c98ed97,"2663","1","900",168304.000000000000000,0.000000000000000,-3.343355000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"137385",,,,,Moderate - Code,,,,RC,,,bd7c8ed2-c113-4380-ba02-09364b34691b,"2662","1","900",137385.000000000000000,0.000000000000000,-3.343355000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"157293",,,,,Moderate - Code,,,,RC,,,d69cdf15-2d1a-43b4-9ebd-3b1c2bd07b37,"2661","1","900",157293.000000000000000,0.000000000000000,-3.343355000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"147003",,,,,Moderate - Code,,,,RC,,,084c8732-14b8-4042-af2d-e6e7367c4e2b,"2660","1","900",147003.000000000000000,0.000000000000000,-3.343355000000000,0.750000000000000
,,,RC,,"1914","1",,,,,,,,,,"411603",,,,,Pre - Code,,,,RC,,,1a95cae6-4b8b-4293-aee8-16a6e99d69aa,"2656","1","454",30059.000000000000000,381544.000000000000000,-3.334650000000000,0.400000000000000
,,,RC,,"1920","1",,,,,,,,,,"417440",,,,,Pre - Code,,,,RC,,,4054f4d2-e3a6-4725-806b-a85b31da4ab5,"2655","1","440",219907.000000000000000,197533.000000000000000,-3.312216000000000,0.400000000000000
,,,RC,,"1913","1",,,,,,,,,,"245746",,,,,Pre - Code,,,,RC,,,e47aec4f-5557-4e03-a1cf-ea38230ab487,"2654","1","443",90846.000000000000000,154900.000000000000000,-3.312216000000000,0.400000000000000
,,,RC,,"2003","6",,,,,,,,,,"128398",,,,,Moderate - Code,,,,RC,,,feb92608-05c3-4683-ace9-bb887607b1dd,"2653","1","900",128398.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"0","1",,,,,,,,,,"1335539",,,,,Pre - Code,,,,RC,,,a5be3e8a-8010-4a1f-8b9a-bd5b3c2d5075,"2652","1","550",1002216.000000000000000,333323.000000000000000,-3.268109000000000,0.400000000000000
,,,RC,,"0","5",,,,,,,,,,"0",,,,,Pre - Code,,,,RC,,,18ac56bf-1aac-4eda-9017-cfdeafdfa68e,"2651","1","485",0.000000000000000,0.000000000000000,-3.334618000000000,0.400000000000000
,,,RC,,"1994","1",,,,,,,,,,"78823",,,,,Low - Code,,,,RC,,,70bdc94f-3312-4f9b-b932-9686b8d80844,"2650","1","440",36472.000000000000000,42351.000000000000000,-2.222793000000000,0.400000000000000
,,,RC,,"1994","1",,,,,,,,,,"78823",,,,,Low - Code,,,,RC,,,f17cceb0-408c-4259-aa57-fb881e587cac,"2649","1","440",36472.000000000000000,42351.000000000000000,-2.222793000000000,0.400000000000000
,,,W2,,"1966","1",,,,,,,,,,"556048",,,,,Pre - Code,,,,W2,,,c49b90be-0cc6-4341-a9f8-56f138a8533f,"2648","1","447",235558.000000000000000,320490.000000000000000,-3.200632000000000,0.400000000000000
,,,W2,,"1966","1",,,,,,,,,,"519229",,,,,Pre - Code,,,,W2,,,16aabaa9-b98d-4e6d-b719-aaf6ee68ceac,"2647","1","447",74390.000000000000000,444839.000000000000000,-3.259016000000000,0.400000000000000
,,,RC,,"0","5",,,,,,,,,,"0",,,,,Pre - Code,,,,RC,,,5ce9766e-2a0f-4bd7-b536-c6814a532b23,"2646","1","485",0.000000000000000,0.000000000000000,-3.334618000000000,0.400000000000000
,,,RC,,"2008","5",,,,,,,,,,"6950837",,,,,High - Code,,,,RC,,,87cb594d-2cc1-448a-ae03-acdc45397345,"2645","1","485",6950837.000000000000000,0.000000000000000,-2.278001000000000,0.400000000000000
,,,W1,,"1986","1",,,,,,,,,,"383759",,,,,Low - Code,,,,W1,,,4e5d7f73-1d34-409e-803e-187b6a79597d,"2644","1","150",187600.000000000000000,196159.000000000000000,-14.792569000000000,0.350000000000000
,,,W1,,"2004","1",,,,,,,,,,"1027758",,,,,High - Code,,,,W1,,,23139464-54e8-48e4-9142-9c6adbfeedca,"2643","1","131",715011.000000000000000,312747.000000000000000,-14.992597000000000,0.350000000000000
,,,W1,,"1980","1",,,,,,,,,,"74868",,,,,Low - Code,,,,W1,,,879d5b68-d832-4041-923a-cc37830e4386,"2640","1","200",6541.000000000000000,68327.000000000000000,-14.540573999999999,0.350000000000000
,,,RC,,"2003","6",,,,,,,,,,"192692",,,,,Moderate - Code,,,,RC,,,507c4033-6efd-44f7-8072-df6629b35b1d,"2639","1","900",192692.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"168304",,,,,Moderate - Code,,,,RC,,,1091bae2-f0d4-4e50-81da-f789a005f149,"2638","1","900",168304.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"180085",,,,,Moderate - Code,,,,RC,,,269841cd-2293-41bd-be32-ccaa5d61cf11,"2637","1","900",180085.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"137385",,,,,Moderate - Code,,,,RC,,,ea6e4cf6-617a-4e20-82f5-750e960d14b8,"2636","1","900",137385.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"157293",,,,,Moderate - Code,,,,RC,,,2b42a0bc-9c99-434c-a88f-fe8322efd5c5,"2635","1","900",157293.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"147003",,,,,Moderate - Code,,,,RC,,,79fe2853-b4f6-48d0-972e-3920288ccd32,"2634","1","900",147003.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"128398",,,,,Moderate - Code,,,,RC,,,10dcb25a-b4dc-4a3d-b096-7476735d2fac,"2633","1","900",128398.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"192692",,,,,Moderate - Code,,,,RC,,,df27df04-0b07-4883-af1a-6c230b44fe86,"2632","1","900",192692.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"180085",,,,,Moderate - Code,,,,RC,,,79b140a5-0825-424a-8d3e-b5592a763251,"2631","1","900",180085.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"168304",,,,,Moderate - Code,,,,RC,,,48f039bb-5b40-4183-97e7-83c5cd753063,"2630","1","900",168304.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"252483",,,,,Moderate - Code,,,,RC,,,fed78b5d-93a0-4663-b9f6-f6545ab8ed1b,"2629","1","900",252483.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"206102",,,,,Moderate - Code,,,,RC,,,361a7106-2649-44d1-a659-118e499f3f0e,"2628","1","900",206102.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"235966",,,,,Moderate - Code,,,,RC,,,6d5f307a-3fec-46db-97d6-4fc6099dc807,"2627","1","900",235966.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"220529",,,,,Moderate - Code,,,,RC,,,f3b66b33-46f0-4ef9-a200-65d8fe2c0881,"2626","1","900",220529.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"180017",,,,,Moderate - Code,,,,RC,,,a8682b62-bf05-4fff-87e6-4f46120790f6,"2625","1","900",180017.000000000000000,0.000000000000000,-4.073888000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"192619",,,,,Moderate - Code,,,,RC,,,20e1555b-7944-4571-a582-a3f24d79e574,"2624","1","900",192619.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"252483",,,,,Moderate - Code,,,,RC,,,a35b21e8-01e7-435e-8b91-0fd447855f2a,"2623","1","900",252483.000000000000000,0.000000000000000,-4.073888000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"157293",,,,,Moderate - Code,,,,RC,,,5d94624e-51f8-4c4f-affd-92e58bf8f62e,"2622","1","900",157293.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"235966",,,,,Moderate - Code,,,,RC,,,70bd1b3d-ee17-4f2d-915d-03185439003e,"2621","1","900",235966.000000000000000,0.000000000000000,-4.073888000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"220529",,,,,Moderate - Code,,,,RC,,,5bbc0b3f-943b-4acf-b18d-ce9e4b5ef711,"2620","1","900",220529.000000000000000,0.000000000000000,-4.073888000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"206102",,,,,Moderate - Code,,,,RC,,,07e3d72e-e33e-439b-8b9e-6c85c5f71141,"2619","1","900",206102.000000000000000,0.000000000000000,-4.073888000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"192619",,,,,Moderate - Code,,,,RC,,,3f4b0ac5-e580-4399-a47c-6dbdfe965c24,"2618","1","900",192619.000000000000000,0.000000000000000,-4.073888000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"180017",,,,,Moderate - Code,,,,RC,,,29bf0c4d-8d57-4067-9fe1-792f9d57c8a5,"2617","1","900",180017.000000000000000,0.000000000000000,-4.073888000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"252483",,,,,Moderate - Code,,,,RC,,,c326fa98-9e7e-4882-8149-bf07963e00fe,"2616","1","900",252483.000000000000000,0.000000000000000,-4.073888000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"235966",,,,,Moderate - Code,,,,RC,,,58c1c4c0-fd3f-4aaf-8c61-93354d7d2ec2,"2615","1","900",235966.000000000000000,0.000000000000000,-4.073888000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"220529",,,,,Moderate - Code,,,,RC,,,0a23b0bd-4804-436d-93c0-2f20877e3293,"2614","1","900",220529.000000000000000,0.000000000000000,-4.073888000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"206102",,,,,Moderate - Code,,,,RC,,,7aede102-533b-4b11-a7be-a45e1252bc16,"2613","1","900",206102.000000000000000,0.000000000000000,-4.073888000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"192619",,,,,Moderate - Code,,,,RC,,,c5a088b3-6aa5-493c-9ee3-f4236631607a,"2612","1","900",192619.000000000000000,0.000000000000000,-4.073888000000000,0.750000000000000
,,,W1,,"1976","1",,,,,,,,,,"209171",,,,,Low - Code,,,,W1,,,c9e666a7-89b5-45e9-bd59-e7fa6a6e48e2,"2611","1","131",96907.000000000000000,112264.000000000000000,-14.792569000000000,0.350000000000000
,,,RC,,"2003","6",,,,,,,,,,"180017",,,,,Moderate - Code,,,,RC,,,9497c8f9-756b-47fe-86bd-8ada1d263a27,"2610","1","900",180017.000000000000000,0.000000000000000,-4.073888000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"252483",,,,,Moderate - Code,,,,RC,,,893931c9-801f-4c45-9f53-82dcab44bbff,"2608","1","900",252483.000000000000000,0.000000000000000,-4.643538000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"235966",,,,,Moderate - Code,,,,RC,,,a2243228-8815-4517-b160-574befbb8b5d,"2607","1","900",235966.000000000000000,0.000000000000000,-4.643538000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"220529",,,,,Moderate - Code,,,,RC,,,7fb89b78-49c6-49e0-9d75-88820113a722,"2606","1","900",220529.000000000000000,0.000000000000000,-4.643538000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"147003",,,,,Moderate - Code,,,,RC,,,e53f6116-cba4-43f3-8365-63560198c70c,"2605","1","900",147003.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"206102",,,,,Moderate - Code,,,,RC,,,04928d8a-581b-43a8-a58d-5bf16358fc98,"2604","1","900",206102.000000000000000,0.000000000000000,-4.643538000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"192619",,,,,Moderate - Code,,,,RC,,,29711c13-c192-449d-b4f7-1ccfa7e658cf,"2603","1","900",192619.000000000000000,0.000000000000000,-4.643538000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"307253",,,,,Moderate - Code,,,,RC,,,48403d8a-328f-4993-a0cc-864d8f9f5fc7,"2602","1","900",307253.000000000000000,0.000000000000000,-4.643538000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"180017",,,,,Moderate - Code,,,,RC,,,5e744f82-e695-4426-8d48-8cdf7e7b06a8,"2601","1","900",180017.000000000000000,0.000000000000000,-4.643538000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"287151",,,,,Moderate - Code,,,,RC,,,6120b2cb-68ac-4c21-8cff-5ddd34b07100,"2600","1","900",287151.000000000000000,0.000000000000000,-4.643538000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"268366",,,,,Moderate - Code,,,,RC,,,3fa21a01-5f00-43fd-88df-753ed2672e17,"2599","1","900",268366.000000000000000,0.000000000000000,-4.643538000000000,0.750000000000000
,,,RC,,"1914","1",,,,,,,,,,"1903888",,,,,Pre - Code,,,,RC,,,b869173b-7921-4e11-82ff-6b3840c4a233,"2598","1","443",969243.000000000000000,934645.000000000000000,-2.943377000000000,0.400000000000000
,,,RC,,"2003","6",,,,,,,,,,"250810",,,,,Moderate - Code,,,,RC,,,5cdd57f2-b2fc-4685-a589-08d96afdc576,"2597","1","900",250810.000000000000000,0.000000000000000,-4.643538000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"234402",,,,,Moderate - Code,,,,RC,,,419d65a9-d31f-488f-bed3-935a760bd0c3,"2596","1","900",234402.000000000000000,0.000000000000000,-4.643538000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"219067",,,,,Moderate - Code,,,,RC,,,865d234e-efee-497b-aa9e-0cc3fe401d91,"2595","1","900",219067.000000000000000,0.000000000000000,-4.643538000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"204735",,,,,Moderate - Code,,,,RC,,,5d40731e-8aa6-4e18-a567-a9ebc805abcb,"2594","1","900",204735.000000000000000,0.000000000000000,-4.643538000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"307253",,,,,Moderate - Code,,,,RC,,,25d7a693-821a-4727-a229-6fcbd1ad7845,"2593","1","900",307253.000000000000000,0.000000000000000,-4.937801000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"137385",,,,,Moderate - Code,,,,RC,,,f0e01993-e4b6-4c98-aaa4-5aa468c6dd8f,"2592","1","900",137385.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"287151",,,,,Moderate - Code,,,,RC,,,05c02918-cbae-41aa-b192-fbd5180684cc,"2591","1","900",287151.000000000000000,0.000000000000000,-4.937801000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"268366",,,,,Moderate - Code,,,,RC,,,b2aa86ac-8baf-42a3-beb6-0e0c64e76c19,"2590","1","900",268366.000000000000000,0.000000000000000,-4.937801000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"250810",,,,,Moderate - Code,,,,RC,,,d14e79c0-b3ac-4075-b5c4-38c14a3ab37b,"2589","1","900",250810.000000000000000,0.000000000000000,-4.937801000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"234402",,,,,Moderate - Code,,,,RC,,,7259cdd8-cde5-4ca1-948d-0b5c452590c1,"2588","1","900",234402.000000000000000,0.000000000000000,-4.937801000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"204735",,,,,Moderate - Code,,,,RC,,,db3deedb-82a4-4686-9782-231723ba4afe,"2587","1","900",204735.000000000000000,0.000000000000000,-4.937801000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"219067",,,,,Moderate - Code,,,,RC,,,ae082c2b-10a8-45cd-a6e5-01b6c8aac6a9,"2586","1","900",219067.000000000000000,0.000000000000000,-4.937801000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"496894",,,,,Moderate - Code,,,,RC,,,467a78fa-5aee-4499-8624-fe6f6a752bad,"2585","1","900",496894.000000000000000,0.000000000000000,-4.937801000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"464386",,,,,Moderate - Code,,,,RC,,,6eb2d3e0-dbb0-4e51-a47e-b98f13985e44,"2584","1","900",464386.000000000000000,0.000000000000000,-4.937801000000000,0.750000000000000
,,,RC,,"2003","6",,,,,,,,,,"434006",,,,,Moderate - Code,,,,RC,,,950d0ebb-4532-44ce-baf6-68c927743410,"2583","1","900",434006.000000000000000,0.000000000000000,-4.937801000000000,0.750000000000000
,,,RC,,"1995","1",,,,,,,,,,"4400125",,,,,Moderate - Code,,,,RC,,,2bd8ca24-2a7d-4723-bb96-ee2cdbe8f995,"2582","1","412",1939494.000000000000000,2460631.000000000000000,0.643972000000000,0.400000000000000
,,,RC,,"2003","6",,,,,,,,,,"128398",,,,,Moderate - Code,,,,RC,,,fb10b983-d61e-4069-8d45-f1c099d7546a,"2581","1","900",128398.000000000000000,0.000000000000000,-3.334618000000000,0.750000000000000
,,,RC,,"1984","1",,,,,,,,,,"640686",,,,,Low - Code,,,,RC,,,19ad4033-3a0c-4ea4-88d5-86bf2165a3c5,"2580","1","440",334763.000000000000000,305923.000000000000000,0.716321000000000,0.400000000000000
,,,RC,,"2003","6",,,,,,,,,,"405612",,,,,Moderate - Code,,,,RC,,,052b136e-e5e6-4f7e-8a9c-80bc476f317c,"2578","1","900",405612.000000000000000,0.000000000000000,-4.937801000000000,0.750000000000000
,,,RC,,"1960","1",,,,,,,,,,"523617",,,,,Pre - Code,,,,RC,,,dd58d73a-c861-4976-9c03-a8f48b38d59a,"2577","1","440",244270.000000000000000,279347.000000000000000,0.716321000000000,0.400000000000000
,,,RC,,"1960","1",,,,,,,,,,"375078",,,,,Pre - Code,,,,RC,,,de3e9f47-07bb-4e0c-993c-1879a5bd7b07,"2575","1","430",113622.000000000000000,261456.000000000000000,-0.471587000000000,0.400000000000000
,,,RC,,"1960","1",,,,,,,,,,"442032",,,,,Pre - Code,,,,RC,,,5fcd46a2-9059-4fc6-b99d-90f564859191,"2574","1","430",210193.000000000000000,231839.000000000000000,-0.471587000000000,0.400000000000000
,,,RC,,"2003","6",,,,,,,,,,"379078",,,,,Moderate - Code,,,,RC,,,4c0bdbdd-a8cb-4e4d-aa3b-a8be53172e89,"2573","1","900",379078.000000000000000,0.000000000000000,-4.937801000000000,0.750000000000000
,,,RC,,"1912","1",,,,,,,,,,"619663",,,,,Pre - Code,,,,RC,,,bce325d9-7a0c-4c03-91a3-1968ad24dfdb,"2572","1","440",271882.000000000000000,347781.000000000000000,-1.533645000000000,0.400000000000000
